Date Published,Product Title,Advisory Title,Category,Post Link,
2 May 2022,LIKEYA HYALURONIC ACID BRIGHT SNOW MUSCLE FACIAL MASK,FDA Advisory No.2022-0956 || Public Health Warning Against the Purchase and Use of Unauthorized Cosmetic LIKEYA HYALURONIC ACID BRIGHT SNOW MUSCLE FACIAL MASK,Cosmetic Advisories,https://www.fda.gov.ph/fda-advisory-no-2022-0956-public-health-warning-against-the-purchase-and-use-of-unauthorized-cosmetic-likeya-hyaluronic-acid-bright-snow-muscle-facial-mask/,
2 May 2022,KISS BEAUTY MILKY CUTE COLOR EYESHADOW STRAWBERRY MILK 02,FDA Advisory No.2022-0972 || Public Health Warning Against the Purchase and Use of Unauthorized Cosmetic KISS BEAUTY MILKY CUTE COLOR EYESHADOW STRAWBERRY MILK 02,Cosmetic Advisories,https://www.fda.gov.ph/fda-advisory-no-2022-0972-public-health-warning-against-the-purchase-and-use-of-unauthorized-cosmetic-kiss-beauty-milky-cute-color-eyeshadow-strawberry-milk-02/,
2 May 2022,TASTE BEAUTY LAFFY TAFFY FLAVORED LIP BALM MYSTERY SWIRL,FDA Advisory No.2022-0955 || Public Health Warning Against the Purchase and Use of Unauthorized Cosmetic TASTE BEAUTY LAFFY TAFFY FLAVORED LIP BALM MYSTERY SWIRL,Cosmetic Advisories,https://www.fda.gov.ph/fda-advisory-no-2022-0955-public-health-warning-against-the-purchase-and-use-of-unauthorized-cosmetic-taste-beauty-laffy-taffy-flavored-lip-balm-mystery-swirl/,
2 May 2022,TASTE BEAUTY ICE COLD CITRUS LEMONADE LIP BALM,FDA Advisory No.2022-0954 || Public Health Warning Against the Purchase and Use of Unauthorized Cosmetic TASTE BEAUTY ICE COLD CITRUS LEMONADE LIP BALM,Cosmetic Advisories,https://www.fda.gov.ph/fda-advisory-no-2022-0954-public-health-warning-against-the-purchase-and-use-of-unauthorized-cosmetic-taste-beauty-ice-cold-citrus-lemonade-lip-balm/,
2 May 2022,"TIN’S ORGANICS 3 IN 1 SPRAY FOR SWEATY HANDS, FEET AND UNDERARMS","FDA Advisory No.2022-0971 || Public Health Warning Against the Purchase and Use of Unauthorized Cosmetic TIN’S ORGANICS 3 IN 1 SPRAY FOR SWEATY HANDS, FEET AND UNDERARMS",Cosmetic Advisories,https://www.fda.gov.ph/fda-advisory-no-2022-0971-public-health-warning-against-the-purchase-and-use-of-unauthorized-cosmetic-tins-organics-3-in-1-spray-for-sweaty-hands-feet-and-underarms/,
2 May 2022,TASTE BEAUTY FUN DIP FLAVORED LIP BALM GRAPE YUMPTIOUS DIP,FDA Advisory No.2022-0953 || Public Health Warning Against the Purchase and Use of Unauthorized Cosmetic TASTE BEAUTY FUN DIP FLAVORED LIP BALM GRAPE YUMPTIOUS DIP,Cosmetic Advisories,https://www.fda.gov.ph/fda-advisory-no-2022-0953-public-health-warning-against-the-purchase-and-use-of-unauthorized-cosmetic-taste-beauty-fun-dip-flavored-lip-balm-grape-yumptious-dip/,
2 May 2022,AURA BEAUTY NATURALS TOMATO PEARL,FDA Advisory No.2022-0952 || Public Health Warning Against the Purchase and Use of Unauthorized Cosmetic AURA BEAUTY NATURALS TOMATO PEARL,Cosmetic Advisories,https://www.fda.gov.ph/fda-advisory-no-2022-0952-public-health-warning-against-the-purchase-and-use-of-unauthorized-cosmetic-aura-beauty-naturals-tomato-pearl/,
2 May 2022,SUMAX HAIR INHIBITOR GENTLE SMOOTH,FDA Advisory No.2022-0970 || Public Health Warning Against the Purchase and Use of Unauthorized Cosmetic SUMAX HAIR INHIBITOR GENTLE SMOOTH,Cosmetic Advisories,https://www.fda.gov.ph/fda-advisory-no-2022-public-health-warning-against-the-purchase-and-use-of-unauthorized-cosmetic-sumax-hair-inhibitor-gentle-smooth/,
2 May 2022,CRAFTS OF BORACAY ALOE VERA GEL,FDA Advisory No.2022-0968 || Public Health Warning Against the Purchase and Use of Unauthorized Cosmetic CRAFTS OF BORACAY ALOE VERA GEL,Cosmetic Advisories,https://www.fda.gov.ph/fda-advisory-no-2022-0968-public-health-warning-against-the-purchase-and-use-of-unauthorized-cosmetic-crafts-of-boracay-aloe-vera-gel/,
2 May 2022,THE AMAZING KOJIC SOAP,FDA Advisory No.2022-0967 || Public Health Warning Against the Purchase and Use of Unauthorized Cosmetic THE AMAZING KOJIC SOAP,Cosmetic Advisories,https://www.fda.gov.ph/fda-advisory-no-2022-0967-public-health-warning-against-the-purchase-and-use-of-unauthorized-cosmetic-the-amazing-kojic-soap/,
2 May 2022,HUAMI OLAN (PRODUCT NAME IN FOREIGN CHARACTERS),FDA Advisory No.2022-0965 || Public Health Warning Against the Purchase and Use of Unauthorized Cosmetic HUAMI OLAN (PRODUCT NAME IN FOREIGN CHARACTERS),Cosmetic Advisories,https://www.fda.gov.ph/fda-advisory-no-2022-0965-public-health-warning-against-the-purchase-and-use-of-unauthorized-cosmetic-huami-olan-product-name-in-foreign-characters/,
2 May 2022,L’OREAL PARIS MEN EXPERT SHIRT PROTECT MARK FIGHTING ANTI-PERSPIRANT,FDA Advisory No.2022-0964 || Public Health Warning Against the Purchase and Use of Unauthorized Cosmetic L’OREAL PARIS MEN EXPERT SHIRT PROTECT MARK FIGHTING ANTI-PERSPIRANT,Cosmetic Advisories,https://www.fda.gov.ph/fda-advisory-no-2022-0964-public-health-warning-against-the-purchase-and-use-of-unauthorized-cosmetic-loreal-paris-men-expert-shirt-protect-mark-fighting-anti-perspirant/,
22 April 2022,KIKU PREMIUM SKIN CREAM,FDA Advisory No.2022-0929 || Public Health Warning Against the Purchase and Use of Unauthorized Cosmetic KIKU PREMIUM SKIN CREAM,Cosmetic Advisories,https://www.fda.gov.ph/fda-advisory-no-2022-0929-public-health-warning-against-the-purchase-and-use-of-unauthorized-cosmetic-kiku-premium-skin-cream/,
22 April 2022,SKIN SECRETS BLACK BAR,FDA Advisory No.2022-0928 || Public Health Warning Against the Purchase and Use of Unauthorized Cosmetic SKIN SECRETS BLACK BAR,Cosmetic Advisories,https://www.fda.gov.ph/fda-advisory-no-2022-0928-public-health-warning-against-the-purchase-and-use-of-unauthorized-cosmetic-skin-secrets-black-bar/,
22 April 2022,SKIN SECRETS INSTA GOLD EXFOLIATING SCRUB,FDA Advisory No.2022-0927 || Public Health Warning Against the Purchase and Use of Unauthorized Cosmetic SKIN SECRETS INSTA GOLD EXFOLIATING SCRUB,Cosmetic Advisories,https://www.fda.gov.ph/fda-advisory-no-2022-0927-public-health-warning-against-the-purchase-and-use-of-unauthorized-cosmetic-skin-secrets-insta-gold-exfoliating-scrub/,
22 April 2022,GLAM O’ ROSE BEAUTY COLLECTION GLUTATHIONE KOJIC SOAP,FDA Advisory No.2022-0925 || Public Health Warning Against the Purchase and Use of Unauthorized Cosmetic GLAM O’ ROSE BEAUTY COLLECTION GLUTATHIONE KOJIC SOAP,Cosmetic Advisories,https://www.fda.gov.ph/fda-advisory-no-2022-0925-public-health-warning-against-the-purchase-and-use-of-unauthorized-cosmetic-glam-o-rose-beauty-collection-glutathione-kojic-soap/,
22 April 2022,GLAM O’ ROSE BEAUTY COLLECTION GLUTATHIONE WHITENING SCRUB,FDA Advisory No.2022-0924 || Public Health Warning Against the Purchase and Use of Unauthorized Cosmetic GLAM O’ ROSE BEAUTY COLLECTION GLUTATHIONE WHITENING SCRUB,Cosmetic Advisories,https://www.fda.gov.ph/fda-advisory-no-2022-0924-public-health-warning-against-the-purchase-and-use-of-unauthorized-cosmetic-glam-o-rose-beauty-collection-glutathione-whitening-scrub/,
22 April 2022,KIKU JAPAN HERBAL PEELING GEL,FDA Advisory No.2022-0923 || Public Health Warning Against the Purchase and Use of Unauthorized Cosmetic KIKU JAPAN HERBAL PEELING GEL,Cosmetic Advisories,https://www.fda.gov.ph/fda-advisory-no-2022-0923-public-health-warning-against-the-purchase-and-use-of-unauthorized-cosmetic-kiku-japan-herbal-peeling-gel/,
22 April 2022,FRANZIE GIRL WILD KISS COLOGNE,FDA Advisory No.2022-0922 || Public Health Warning Against the Purchase and Use of Unauthorized Cosmetic FRANZIE GIRL WILD KISS COLOGNE,Cosmetic Advisories,https://www.fda.gov.ph/fda-advisory-no-2022-0922-public-health-warning-against-the-purchase-and-use-of-unauthorized-cosmetic-franzie-girl-wild-kiss-cologne/,
22 April 2022,FRANZIE GIRL LOVE ADDICT COLOGNE,FDA Advisory No.2022-0921 || Public Health Warning Against the Purchase and Use of Unauthorized Cosmetic FRANZIE GIRL LOVE ADDICT COLOGNE,Cosmetic Advisories,https://www.fda.gov.ph/fda-advisory-no-2022-0921-public-health-warning-against-the-purchase-and-use-of-unauthorized-cosmetic-franzie-girl-love-addict-cologne/,
22 April 2022,Jergens® Ultra Healing Moisturizer ,FDA Advisory No.2022-0899 || Product Information Safety Alert on the Cosmetic Product Jergens® Ultra Healing Moisturizer Due to the Presence of Pluralibacter gergoviae,Cosmetic Advisories,https://www.fda.gov.ph/fda-advisory-no-2022-0899-product-information-safety-alert-on-the-cosmetic-product-jergens-ultra-healing-moisturizer-due-to-the-presence-of-pluralibacter-gergoviae/,
22 April 2022,LS REPAIR CREAM,FDA Advisory No.2022-0884 || Public Health Warning Against the Purchase and Use of the following Violative Cosmetic Products as Reported in the ASEAN Post-Marketing Alert System (PMAS),Cosmetic Advisories,https://www.fda.gov.ph/fda-advisory-no-2022-0884-public-health-warning-against-the-purchase-and-use-of-the-following-violative-cosmetic-products-as-reported-in-the-asean-post-marketing-alert-system-pmas/,
23 April 2022,LS LUFFIYA TREATMENT FOUNDATION,FDA Advisory No.2022-0884 || Public Health Warning Against the Purchase and Use of the following Violative Cosmetic Products as Reported in the ASEAN Post-Marketing Alert System (PMAS),Cosmetic Advisories,https://www.fda.gov.ph/fda-advisory-no-2022-0884-public-health-warning-against-the-purchase-and-use-of-the-following-violative-cosmetic-products-as-reported-in-the-asean-post-marketing-alert-system-pmas/,
22 April 2022,POMONAS NONI LEAVES 100% NATURAL & HANDMADE SOAP,FDA Advisory No.2022-0872 || Public Health Warning Against the Purchase and Use of Unauthorized Cosmetic POMONAS 100% NATURAL & HANDMADE SOAP:,Cosmetic Advisories,https://www.fda.gov.ph/fda-advisory-no-2022-0872-public-health-warning-against-the-purchase-and-use-of-unauthorized-cosmetic-pomonas-100-natural-handmade-soap/,
23 April 2022,POMONAS MANGO 100% NATURAL & HANDMADE SOAP,FDA Advisory No.2022-0872 || Public Health Warning Against the Purchase and Use of Unauthorized Cosmetic POMONAS 100% NATURAL & HANDMADE SOAP:,Cosmetic Advisories,https://www.fda.gov.ph/fda-advisory-no-2022-0872-public-health-warning-against-the-purchase-and-use-of-unauthorized-cosmetic-pomonas-100-natural-handmade-soap/,
19 April 2022,99% BABY FACE AND HAND CLEANING WIPES 70S (PRODUCT NAME IN FOREIGN CHARACTERS),FDA Advisory No.2022-0885 || Public Health Warning Against the Purchase and Use of Unauthorized Cosmetic 99% BABY FACE AND HAND CLEANING WIPES 70S (PRODUCT NAME IN FOREIGN CHARACTERS),Cosmetic Advisories,https://www.fda.gov.ph/fda-advisory-no-2022-0885-public-health-warning-against-the-purchase-and-use-of-unauthorized-cosmetic-99-baby-face-and-hand-cleaning-wipes-70s-product-name-in-foreign-characters/,
19 April 2022,TANAKO ALOE VERA 92% SOOTHING GEL LIP BALM,FDA Advisory No.2022-0888 || Public Health Warning Against the Purchase and Use of Unauthorized Cosmetic TANAKO ALOE VERA 92% SOOTHING GEL LIP BALM,Cosmetic Advisories,https://www.fda.gov.ph/fda-advisory-no-2022-0888-public-health-warning-against-the-purchase-and-use-of-unauthorized-cosmetic-tanako-aloe-vera-92-soothing-gel-lip-balm/,
19 April 2022,LZ.RUNSE DYE REPAIRER,FDA Advisory No.2022-0887 || Public Health Warning Against the Purchase and Use of Unauthorized Cosmetic LZ.RUNSE DYE REPAIRER,Cosmetic Advisories,https://www.fda.gov.ph/fda-advisory-no-2022-0887-public-health-warning-against-the-purchase-and-use-of-unauthorized-cosmetic-lz-runse-dye-repairer/,
19 April 2022,2080 PRO CLINIC NORMAL TEETH TOTAL DENTAL CARE TOOTHPASTE,FDA Advisory No.2022-0886 || Public Health Warning Against the Purchase and Use of Unauthorized Cosmetic 2080 PRO CLINIC NORMAL TEETH TOTAL DENTAL CARE TOOTHPASTE,Cosmetic Advisories,https://www.fda.gov.ph/fda-advisory-no-2022-0886-public-health-warning-against-the-purchase-and-use-of-unauthorized-cosmetic-2080-pro-clinic-normal-teeth-total-dental-care-toothpaste/,
19 April 2022,PASJEL STRETCHMARK AND SCAR REMOVER CREAM,FDA Advisory No.2022-0883 || Public Health Warning Against the Purchase and Use of Unauthorized Cosmetic PASJEL STRETCHMARK AND SCAR REMOVER CREAM,Cosmetic Advisories,https://www.fda.gov.ph/fda-advisory-no-2022-0883-public-health-warning-against-the-purchase-and-use-of-unauthorized-cosmetic-pasjel-stretchmark-and-scar-remover-cream/,
18 April 2022,HORSE OIL COMBINATION,FDA Advisory No.2022-0893 || Public Health Warning Against the Purchase and Use of Unauthorized Cosmetic HORSE OIL COMBINATION,Cosmetic Advisories,https://www.fda.gov.ph/fda-advisory-no-2022-0893-public-health-warning-against-the-purchase-and-use-of-unauthorized-cosmetic-horse-oil-combination/,
18 April 2022,KAO JAPAN WHITE SOAP 130G GREEN CITRUS,FDA Advisory No.2022-0892 || Public Health Warning Against the Purchase and Use of Unauthorized Cosmetic KAO JAPAN WHITE SOAP 130G GREEN CITRUS,Cosmetic Advisories,https://www.fda.gov.ph/fda-advisory-no-2022-0892-public-health-warning-against-the-purchase-and-use-of-unauthorized-cosmetic-kao-japan-white-soap-130g-green-citrus/,
18 April 2022,RICH AND RICHEST UNDERARM DEODORANT,FDA Advisory No.2022-0898 || Public Health Warning Against the Purchase and Use of Unauthorized Cosmetic RICH AND RICHEST COSMETICS MANUFACTURING UNDERARM WHITENING KIT:,Cosmetic Advisories,https://www.fda.gov.ph/fda-advisory-no-2022-0898-public-health-warning-against-the-purchase-and-use-of-unauthorized-cosmetic-rich-and-richest-cosmetics-manufacturing-underarm-whitening-kit/,
18 April 2022,RICH AND RICHEST UNDERARM DEO CREAM,FDA Advisory No.2022-0898 || Public Health Warning Against the Purchase and Use of Unauthorized Cosmetic RICH AND RICHEST COSMETICS MANUFACTURING UNDERARM WHITENING KIT:,Cosmetic Advisories,https://www.fda.gov.ph/fda-advisory-no-2022-0898-public-health-warning-against-the-purchase-and-use-of-unauthorized-cosmetic-rich-and-richest-cosmetics-manufacturing-underarm-whitening-kit/,
18 April 2022,RICH AND RICHEST UNDERARM WHITENING CREAM,FDA Advisory No.2022-0898 || Public Health Warning Against the Purchase and Use of Unauthorized Cosmetic RICH AND RICHEST COSMETICS MANUFACTURING UNDERARM WHITENING KIT:,Cosmetic Advisories,https://www.fda.gov.ph/fda-advisory-no-2022-0898-public-health-warning-against-the-purchase-and-use-of-unauthorized-cosmetic-rich-and-richest-cosmetics-manufacturing-underarm-whitening-kit/,
18 April 2022,GREENIKA REJUVENATING LOTION,FDA Advisory No.2022-0890 || Public Health Warning Against the Purchase and Use of Unauthorized Cosmetic GREENIKA REJUVENATING LOTION,Cosmetic Advisories,https://www.fda.gov.ph/fda-advisory-no-2022-0890-public-health-warning-against-the-purchase-and-use-of-unauthorized-cosmetic-greenika-rejuvenating-lotion/,
18 April 2022,KAO JAPAN WHITE SOAP FLORAL SCENT,FDA Advisory No.2022-0889 || Public Health Warning Against the Purchase and Use of Unauthorized Cosmetic KAO JAPAN WHITE SOAP FLORAL SCENT,Cosmetic Advisories,https://www.fda.gov.ph/fda-advisory-no-2022-0889-public-health-warning-against-the-purchase-and-use-of-unauthorized-cosmetic-kao-japan-white-soap-floral-scent/,
18 April 2022,VELVETCARE™ ISOPROPYL ALCOHOL 70% SOLUTION,"FDA Advisory No.2022-0897 || Public Health Warning Against the Purchase and Use of Unauthorized, Misbranded and Adulterated Health Product “VELVETCARE™ ISOPROPYL ALCOHOL 70% SOLUTION”",Cosmetic Advisories,https://www.fda.gov.ph/fda-advisory-no-2022-0897-public-health-warning-against-the-purchase-and-use-of-unauthorized-misbranded-and-adulterated-health-product-velvetcare-isopropyl-alcohol-70-solution/,
18 April 2022,NORO REVIVEGRASSREPAIR SLEEPING MASK (VARIANT RESURRECTION GRASS),FDA Advisory No.2022-0896 || Public Health Warning Against the Purchase and Use of Unauthorized Cosmetic NORO REVIVEGRASSREPAIR SLEEPING MASK (VARIANT RESURRECTION GRASS),Cosmetic Advisories,https://www.fda.gov.ph/fda-advisory-no-2022-0896-public-health-warning-against-the-purchase-and-use-of-unauthorized-cosmetic-noro-revivegrassrepair-sleeping-mask-variant-resurrection-grass/,
18 April 2022,VELVETCARE™ ETHYL ALCOHOL 70% SOLUTION (GREEN TEA SCENT),"FDA Advisory No.2022-0895 || Public Health Warning Against the Purchase and Use of Unauthorized, Misbranded and Adulterated Health Product “VELVETCARE™ ETHYL ALCOHOL 70% SOLUTION (GREEN TEA SCENT)”",Cosmetic Advisories,https://www.fda.gov.ph/fda-advisory-no-2022-0895-public-health-warning-against-the-purchase-and-use-of-unauthorized-misbranded-and-adulterated-health-product-velvetcare-ethyl-alcohol-70-solution-green/,
18 April 2022,BODY PHILOSOPHY HONOLULU MIDNIGHT PASSIONFRUIT,FDA Advisory No.2022-0894 || Public Health Warning Against the Purchase and Use of Unauthorized Cosmetic BODY PHILOSOPHY HONOLULU MIDNIGHT PASSIONFRUIT,Cosmetic Advisories,https://www.fda.gov.ph/fda-advisory-no-2022-0894-public-health-warning-against-the-purchase-and-use-of-unauthorized-cosmetic-body-philosophy-honolulu-midnight-passionfruit/,
12 April 2022,JACKIE STYLING GEL EXTRA STRONG HOLD,FDA Advisory No.2022-0873 || Public Health Warning Against the Purchase and Use of Unauthorized Cosmetic JACKIE STYLING GEL EXTRA STRONG HOLD,Cosmetic Advisories,https://www.fda.gov.ph/fda-advisory-no-2022-0873-public-health-warning-against-the-purchase-and-use-of-unauthorized-cosmetic-jackie-styling-gel-extra-strong-hold/,
12 April 2022,DETTOL SKINCARE ANTIBACTERIAL SOAP,FDA Advisory No.2022-0871 || Public Health Warning Against the Purchase and Use of Unauthorized Cosmetic DETTOL SKINCARE ANTIBACTERIAL SOAP,Cosmetic Advisories,https://www.fda.gov.ph/fda-advisory-no-2022-0871-public-health-warning-against-the-purchase-and-use-of-unauthorized-cosmetic-dettol-skincare-antibacterial-soap/,
12 April 2022,PINKFLASH OHMYGLOSS LIP GLOSS,FDA Advisory No.2022-0870 || Public Health Warning Against the Purchase and Use of Unauthorized Cosmetic PINKFLASH OHMYGLOSS LIP GLOSS,Cosmetic Advisories,https://www.fda.gov.ph/fda-advisory-no-2022-0870-public-health-warning-against-the-purchase-and-use-of-unauthorized-cosmetic-pinkflash-ohmygloss-lip-gloss/,
12 April 2022,HENG DE STERILIZATION WET WIPES,FDA Advisory No.2022-0869 || Public Health Warning Against the Purchase and Use of Unauthorized Cosmetic HENG DE STERILIZATION WET WIPES,Cosmetic Advisories,https://www.fda.gov.ph/fda-advisory-no-2022-0869-public-health-warning-against-the-purchase-and-use-of-unauthorized-cosmetic-heng-de-sterilization-wet-wipes/,
12 April 2022,GREENIKA SALICYLIC CLEANSER WITH CUCUMBER EXTRACT,FDA Advisory No.2022-0868 || Public Health Warning Against the Purchase and Use of Unauthorized Cosmetic GREENIKA SALICYLIC CLEANSER WITH CUCUMBER EXTRACT,Cosmetic Advisories,https://www.fda.gov.ph/fda-advisory-no-2022-0868-public-health-warning-against-the-purchase-and-use-of-unauthorized-cosmetic-greenika-salicylic-cleanser-with-cucumber-extract/,
12 April 2022,NYX BUTTER GLOSS LIP GLOSS,FDA Advisory No.2022-0867 || Public Health Warning Against the Purchase and Use of Unauthorized Cosmetic NYX BUTTER GLOSS LIP GLOSS,Cosmetic Advisories,https://www.fda.gov.ph/fda-advisory-no-2022-0867-public-health-warning-against-the-purchase-and-use-of-unauthorized-cosmetic-nyx-butter-gloss-lip-gloss/,
12 April 2022,SERUMDIPITY BY AZELIQUE ANTI-AGING HYALURONIC ACID FACIAL SERUM,FDA Advisory No.2022-0865 || Public Health Warning Against the Purchase and Use of Unauthorized Cosmetic SERUMDIPITY BY AZELIQUE ANTI-AGING HYALURONIC ACID FACIAL SERUM,Cosmetic Advisories,https://www.fda.gov.ph/fda-advisory-no-2022-0865-public-health-warning-against-the-purchase-and-use-of-unauthorized-cosmetic-serumdipity-by-azelique-anti-aging-hyaluronic-acid-facial-serum/,
12 April 2022,BEAUTY OBSESSION TAWAS GLUTAMANSI UNDERARM DEO SPRAY,FDA Advisory No.2022-0864 || Public Health Warning Against the Purchase and Use of Unauthorized Cosmetic BEAUTY OBSESSION TAWAS GLUTAMANSI UNDERARM DEO SPRAY,Cosmetic Advisories,https://www.fda.gov.ph/fda-advisory-no-2022-0864-public-health-warning-against-the-purchase-and-use-of-unauthorized-cosmetic-beauty-obsession-tawas-glutamansi-underarm-deo-spray/,
12 April 2022,“PROFESSIONAL SKIN CARE FORMULA BY DR. ALVIN”,FDA Advisory No.2022-0833 || Public Health Warning Against the Purchase and Use of Counterfeit Cosmetic Product “PROFESSIONAL SKIN CARE FORMULA BY DR. ALVIN”,Cosmetic Advisories,https://www.fda.gov.ph/fda-advisory-no-2022-0833-public-health-warning-against-the-purchase-and-use-of-counterfeit-cosmetic-product-professional-skin-care-formula-by-dr-alvin/,
